scenario_id,record_id,level,correct_debater_pos,label,baseline,judge,chosen_debater,a_quote_acc,a_quote_num,b_quote_acc,b_quote_num,chosen_debater_quote_acc_diff
687f8d3b2086d2d568beb9be6b345b2b,a0f8f77b-aa00-4e6a-b9f3-1285e5218aee,HighConflict,-1,proved,proved,unknown,2,1.0,7,1.0,7,0.0
687f8d3b2086d2d568beb9be6b345b2b,f1a32feb-6ee7-4e5c-b66d-a101409d6b04,HighConflict,2,proved,proved,proved,2,1.0,7,0.9230769230769231,13,-0.07692307692307687
68fb90f6350de4b804c1c1dad37fe85e,8255ad01-d852-4fc4-9b95-eeef0c3d8a38,HighConflict,2,unknown,unknown,unknown,2,0.875,8,1.0,7,0.125
68fb90f6350de4b804c1c1dad37fe85e,b7a709e1-c727-49cf-a389-64e22cc1d05a,HighConflict,-1,unknown,unknown,disproved,2,1.0,7,1.0,10,0.0
68fb90f6350de4b804c1c1dad37fe85e,ecaf5d70-c0d0-484b-b095-2811316ad38d,HighConflict,1,unknown,unknown,unknown,1,1.0,12,1.0,6,0.0
69334cff5980b1a1967b9b4fdd0a9e99,19adc115-d3e3-4c25-a5df-0a5f4870cc6a,LowConflict,1,unknown,disproved,unknown,1,1.0,9,1.0,8,0.0
69334cff5980b1a1967b9b4fdd0a9e99,430e82c5-840b-457d-a477-1454d2e48f30,LowConflict,-1,unknown,disproved,disproved,2,1.0,8,1.0,12,0.0
69334cff5980b1a1967b9b4fdd0a9e99,7576835a-46a8-4ffb-8a56-abd94cf7d759,LowConflict,2,unknown,disproved,proved,1,1.0,9,1.0,8,0.0
69edc842d0f0efbbe7e5a4b2ba94063b,377efa8f-4889-40ee-ab1b-cfb04ed186d6,HighConflict,-1,proved,unknown,unknown,2,0.8333333333333334,12,1.0,8,0.16666666666666663
69edc842d0f0efbbe7e5a4b2ba94063b,3fd216cf-6f48-456e-bd91-f181a246e228,HighConflict,1,proved,unknown,proved,1,1.0,13,0.8571428571428571,14,0.1428571428571429
69edc842d0f0efbbe7e5a4b2ba94063b,f6af2dc2-40eb-41e1-ba16-e9554a30952e,HighConflict,2,proved,unknown,proved,2,0.9090909090909091,11,1.0,12,0.09090909090909094
6a8105748f60dc67ab01163474955e80,516f3325-8ad4-47d8-abf7-a16f12bbe343,HighConflict,2,disproved,disproved,disproved,2,1.0,10,1.0,12,0.0
6a8105748f60dc67ab01163474955e80,ce7970e8-adbf-416d-a7be-f70e88a3bfbe,HighConflict,1,disproved,disproved,disproved,1,1.0,12,1.0,9,0.0
6a8105748f60dc67ab01163474955e80,fea69b3c-3924-4361-ba03-0e31d6729a8d,HighConflict,-1,disproved,disproved,proved,2,1.0,8,1.0,10,0.0
6c1955452749a7d941ef459da384be8f,1bf3e087-02c5-4258-8466-f8420742ef34,LowConflict,-1,unknown,unknown,disproved,2,1.0,7,1.0,9,0.0
6c1955452749a7d941ef459da384be8f,b51b0264-1f9b-4114-a543-4d648b0a0628,LowConflict,1,unknown,unknown,unknown,1,1.0,8,1.0,9,0.0
6c1955452749a7d941ef459da384be8f,ec475580-65bd-4955-bffb-d8efa9234c29,LowConflict,2,unknown,unknown,unknown,2,1.0,9,1.0,9,0.0
6c97b07c40d11d6b05fc6acd636d42c4,208ccff0-5564-49b0-93ab-d0e90fb61ef9,LowConflict,2,disproved,unknown,unknown,1,1.0,12,0.8181818181818182,11,0.18181818181818177
6c97b07c40d11d6b05fc6acd636d42c4,2429821d-f296-40b7-bed9-09498b453826,LowConflict,-1,disproved,unknown,unknown,1,1.0,8,1.0,9,0.0
6c97b07c40d11d6b05fc6acd636d42c4,6c7b37a3-10fc-4f1c-9af0-5657e45f72ce,LowConflict,1,disproved,unknown,unknown,2,1.0,10,1.0,11,0.0
6cfda29cce95e99b8557b02a7329a2d7,0d93ac42-ca5b-4a47-87e7-80c84d0a9811,LowConflict,2,disproved,unknown,unknown,1,1.0,7,1.0,9,0.0
6cfda29cce95e99b8557b02a7329a2d7,46105477-bbed-4391-bd41-ce705864a107,LowConflict,-1,disproved,unknown,proved,2,1.0,8,1.0,9,0.0
6cfda29cce95e99b8557b02a7329a2d7,b2b056d8-81f7-4a85-81e4-553d94b65351,LowConflict,1,disproved,unknown,unknown,2,1.0,10,1.0,7,0.0
71c69eed5e210a07e9ae4427ead560e5,1e2eca37-fcb9-4d76-8562-1cf07c282139,LowConflict,1,proved,proved,proved,1,1.0,10,1.0,8,0.0
71c69eed5e210a07e9ae4427ead560e5,79accd1b-14dd-4ac1-b079-981647e0b510,LowConflict,-1,proved,proved,unknown,2,0.875,8,1.0,11,0.125
71c69eed5e210a07e9ae4427ead560e5,8ed83476-566c-4a23-92c0-b52a210dbe8a,LowConflict,2,proved,proved,proved,2,1.0,9,1.0,9,0.0
72a6daa85f08ba84bf55601f329b6808,6264f06a-1cbd-47b1-8c0a-c7756438ccec,LowConflict,2,proved,proved,proved,2,1.0,6,1.0,6,0.0
72a6daa85f08ba84bf55601f329b6808,90e3d45a-b92b-485b-855e-c0fbd3426b15,LowConflict,1,proved,proved,disproved,2,1.0,14,1.0,8,0.0
72a6daa85f08ba84bf55601f329b6808,b298e8a8-97a8-4887-9dd1-51d13b99baac,LowConflict,-1,proved,proved,unknown,2,0.9,10,1.0,9,0.09999999999999998
7762c76170c9d8866f03e3fc08d94b2e,2fd07c9a-45ad-451f-80bf-477ce074910c,HighConflict,2,proved,unknown,disproved,1,1.0,6,1.0,11,0.0
7762c76170c9d8866f03e3fc08d94b2e,7ca63fc2-649e-415e-a60c-5f7c697fa6e5,HighConflict,-1,proved,unknown,unknown,2,1.0,7,1.0,11,0.0
7762c76170c9d8866f03e3fc08d94b2e,f2f9c9c3-1934-4928-a2ef-f78eb6c28009,HighConflict,1,proved,unknown,disproved,2,1.0,9,1.0,6,0.0
78771f21f888ff8325a1fa4d20a11898,1ef06c5d-f864-4899-a924-2b630b3e1bb5,LowConflict,1,disproved,disproved,unknown,2,1.0,8,1.0,6,0.0
78771f21f888ff8325a1fa4d20a11898,f0f8a801-c0d1-4d3f-828e-1d25e28f3b6b,LowConflict,-1,disproved,disproved,unknown,1,1.0,6,1.0,10,0.0
78771f21f888ff8325a1fa4d20a11898,fd93dda1-eaa3-4a93-b5cf-f43e4f47a5d3,LowConflict,2,disproved,disproved,disproved,2,1.0,7,1.0,9,0.0
7b1eaaa73d68287a5b2b2216b8b6fd6f,1a7e7a33-8975-4d1f-b0aa-a8b17ced0809,HighConflict,1,proved,proved,disproved,2,1.0,12,1.0,10,0.0
7b1eaaa73d68287a5b2b2216b8b6fd6f,60d5c406-53db-4e4d-b4d5-bbe10a983410,HighConflict,2,proved,proved,proved,2,1.0,8,1.0,14,0.0
7b1eaaa73d68287a5b2b2216b8b6fd6f,943c0086-9dd3-4197-bf4c-1641c4650609,HighConflict,-1,proved,proved,unknown,2,1.0,10,1.0,7,0.0
7ca0a3144173fa83e8cf10035fd4c1bb,57a2bee7-7cbd-4c60-a95a-b614d3222166,LowConflict,2,disproved,disproved,disproved,2,1.0,8,1.0,9,0.0
7ca0a3144173fa83e8cf10035fd4c1bb,697f7445-8158-4cb8-beae-b404bcc14d8b,LowConflict,-1,disproved,disproved,unknown,1,1.0,7,1.0,9,0.0
7ca0a3144173fa83e8cf10035fd4c1bb,8ac8d040-3b90-4d77-b143-fdfcd4fd5e05,LowConflict,1,disproved,disproved,disproved,1,1.0,10,1.0,6,0.0
7dd4de9db2892178fa5ba47472c1f7a7,006ccd7c-203b-4e76-8871-0102717a0083,LowConflict,1,proved,proved,disproved,2,1.0,9,1.0,6,0.0
7dd4de9db2892178fa5ba47472c1f7a7,81685814-71ef-432c-95f8-08a9cc3bec27,LowConflict,-1,proved,proved,disproved,1,1.0,7,1.0,9,0.0
7dd4de9db2892178fa5ba47472c1f7a7,9ef2b9b0-cbef-4997-b935-d233027901b5,LowConflict,2,proved,proved,disproved,1,1.0,7,1.0,9,0.0
7f1a67ba0aaed310db53a7e17329f6c2,4b67b32c-6069-4d7d-a537-d4b5303c2394,HighConflict,-1,disproved,disproved,proved,2,1.0,9,1.0,9,0.0
7f1a67ba0aaed310db53a7e17329f6c2,8e6513c9-b28f-4f9f-9ad1-9a8604942ddc,HighConflict,2,disproved,disproved,unknown,1,1.0,8,1.0,8,0.0
7f1a67ba0aaed310db53a7e17329f6c2,bc6aa211-a964-46d7-9ce8-e6f4d72851a2,HighConflict,1,disproved,disproved,unknown,2,1.0,7,1.0,4,0.0
7f4e9ce24b408ad011c06b621f2b1478,972add64-3989-4170-baac-b5ee61c7168a,LowConflict,-1,unknown,unknown,disproved,2,1.0,12,0.9411764705882353,17,-0.05882352941176472
7f4e9ce24b408ad011c06b621f2b1478,e3a41bc9-c35d-414f-b114-6c473b50da67,LowConflict,1,unknown,unknown,unknown,1,1.0,8,1.0,9,0.0
7f4e9ce24b408ad011c06b621f2b1478,ee67018e-e892-4ad1-b346-a62d1c1b0839,LowConflict,2,unknown,unknown,unknown,2,1.0,10,1.0,10,0.0
80d39118f6e091c98804836b74a7017f,337e4c59-9c60-4e81-9981-3431037b5a54,HighConflict,2,unknown,disproved,unknown,2,1.0,8,1.0,7,0.0
80d39118f6e091c98804836b74a7017f,94fb0926-8c49-4a30-bb86-502fb0dd8f78,HighConflict,-1,unknown,disproved,proved,1,1.0,11,1.0,11,0.0
80d39118f6e091c98804836b74a7017f,e2cf4c5d-edaa-48d7-b105-a74eab7b97a3,HighConflict,1,unknown,disproved,unknown,1,1.0,8,1.0,12,0.0
84a49059e4bab1241948ea82e36f7570,53588479-5309-445f-a1a6-7ef166d026e5,HighConflict,1,disproved,unknown,unknown,2,1.0,9,1.0,11,0.0
84a49059e4bab1241948ea82e36f7570,58598419-575f-4057-ba22-e9820ef97449,HighConflict,-1,disproved,unknown,proved,2,0.8888888888888888,9,0.8,15,-0.0888888888888888
84a49059e4bab1241948ea82e36f7570,facb6bc1-515e-4e93-8e7a-3ebaf0c79756,HighConflict,2,disproved,unknown,disproved,2,0.8571428571428571,7,1.0,10,0.1428571428571429
868248929d9028b28a3adb63271b484f,3afd3fd1-d72c-4e50-845a-9fb9a42a1c8b,HighConflict,2,disproved,disproved,unknown,1,1.0,8,1.0,11,0.0
868248929d9028b28a3adb63271b484f,53dd727b-dbf5-4ec1-87b8-3fc70880a68b,HighConflict,1,disproved,disproved,unknown,2,0.8571428571428571,14,0.9,10,0.04285714285714293
868248929d9028b28a3adb63271b484f,e1026e74-b0e7-4d48-9b14-419522635ab7,HighConflict,-1,disproved,disproved,proved,2,1.0,9,1.0,10,0.0
868fae73435a7b8d60b18bcd3dbb554b,2fb14c38-1c39-49bc-bf56-3cee1d21c97f,HighConflict,1,unknown,proved,proved,2,1.0,7,1.0,12,0.0
868fae73435a7b8d60b18bcd3dbb554b,35062b9a-1c3e-4003-bf87-062c713e1267,HighConflict,2,unknown,proved,unknown,2,1.0,10,1.0,6,0.0
868fae73435a7b8d60b18bcd3dbb554b,6d818858-8ecd-4275-bcff-a9a377962c77,HighConflict,-1,unknown,proved,disproved,2,0.9090909090909091,11,1.0,8,0.09090909090909094
86fd3db4726e12cba4cb398e0b7d18b7,2111c1e0-c88f-4715-8c13-bfd6873aa2ac,HighConflict,-1,disproved,proved,unknown,1,1.0,13,0.9090909090909091,11,0.09090909090909094
86fd3db4726e12cba4cb398e0b7d18b7,6f5ec6df-3b8b-4e54-b5ae-9214c4a74daa,HighConflict,1,disproved,proved,unknown,2,1.0,11,1.0,10,0.0
86fd3db4726e12cba4cb398e0b7d18b7,d178f9fe-7be9-4093-8cc6-54c754775c2f,HighConflict,2,disproved,proved,disproved,2,1.0,8,1.0,12,0.0
8eec006866fa99193f94453de6540673,c94a5761-84e2-46a6-99b2-4de475ad2445,LowConflict,-1,unknown,unknown,disproved,2,1.0,8,0.9,10,-0.09999999999999998
8eec006866fa99193f94453de6540673,e143de74-99de-4f38-a638-7ece034920c4,LowConflict,1,unknown,unknown,proved,2,1.0,7,1.0,8,0.0
8eec006866fa99193f94453de6540673,ee4126c6-de6e-459c-aaf2-7ace8505d826,LowConflict,2,unknown,unknown,unknown,2,1.0,8,1.0,7,0.0
90052351bd7b5ac482e9798bb1d5bcd6,30c5b1f2-9068-4b6d-ade8-0d473f95c4e5,LowConflict,-1,unknown,unknown,disproved,2,1.0,8,1.0,6,0.0
90052351bd7b5ac482e9798bb1d5bcd6,97efaf53-6174-436a-91a6-60a99c831c0b,LowConflict,2,unknown,unknown,unknown,2,0.8888888888888888,9,1.0,7,0.11111111111111116
90052351bd7b5ac482e9798bb1d5bcd6,a6e3e45d-e27e-4808-a518-f1c3cf7b2214,LowConflict,1,unknown,unknown,unknown,1,1.0,8,1.0,11,0.0
915eb90d8c288df52e74c292fb9bef96,47e1f46d-3a6f-4323-b94d-2156c6af91c0,HighConflict,-1,proved,unknown,unknown,2,1.0,13,1.0,10,0.0
915eb90d8c288df52e74c292fb9bef96,715ef911-14f6-4dab-843f-cb1e70a4f784,HighConflict,1,proved,unknown,disproved,2,0.9230769230769231,13,0.9230769230769231,13,0.0
915eb90d8c288df52e74c292fb9bef96,a408fba5-8caa-46c7-be0b-a3353ff19c46,HighConflict,2,proved,unknown,proved,2,0.9166666666666666,12,0.9375,16,0.02083333333333337
93b69fd0054fbb398f5f21617b25c2bc,3650149b-3140-45be-9af1-fad85b07a171,HighConflict,2,disproved,unknown,unknown,1,1.0,10,1.0,6,0.0
93b69fd0054fbb398f5f21617b25c2bc,445516bc-58d8-4b26-a952-5f104a508d44,HighConflict,-1,disproved,unknown,unknown,1,1.0,8,1.0,9,0.0
93b69fd0054fbb398f5f21617b25c2bc,fe8cd9b6-9e56-4fea-891e-50232a844555,HighConflict,1,disproved,unknown,unknown,2,1.0,7,1.0,9,0.0
94d68ccc1e990fdc9d88f85b51f93835,09f13241-cb59-4580-9020-d48aeaa7ce52,HighConflict,1,unknown,disproved,unknown,1,1.0,9,1.0,7,0.0
94d68ccc1e990fdc9d88f85b51f93835,1dfa3ad6-43f7-4515-be3b-fffe4fdc98d1,HighConflict,2,unknown,disproved,unknown,2,1.0,8,1.0,5,0.0
94d68ccc1e990fdc9d88f85b51f93835,514772b5-ad40-4926-afe4-cfc26a70575e,HighConflict,-1,unknown,disproved,proved,1,0.875,8,1.0,10,-0.125
9ba8f28e68cf0154a7a96b55fe46840b,536458bd-911d-4a4e-9117-df1720575def,HighConflict,-1,disproved,disproved,unknown,1,1.0,13,1.0,16,0.0
9ba8f28e68cf0154a7a96b55fe46840b,5b40e8fd-0a8c-4d23-86a9-e046118701fd,HighConflict,1,disproved,disproved,unknown,2,1.0,11,1.0,12,0.0
9ba8f28e68cf0154a7a96b55fe46840b,ae554ecc-eef2-42fb-8101-5eabce26a993,HighConflict,2,disproved,disproved,disproved,2,1.0,8,1.0,12,0.0
9fc684daab67f18d8942592e4dbfa0fe,2fbf77c3-53fa-4bb0-9dea-1fdee8785bb7,HighConflict,2,unknown,unknown,unknown,2,1.0,13,1.0,11,0.0
9fc684daab67f18d8942592e4dbfa0fe,a1d12189-f16a-4133-b98d-815364cad33e,HighConflict,1,unknown,unknown,proved,2,1.0,7,1.0,5,0.0
9fc684daab67f18d8942592e4dbfa0fe,e6a866ad-abe2-4573-b44c-a5053eff42aa,HighConflict,-1,unknown,unknown,disproved,2,1.0,8,0.9,10,-0.09999999999999998
a0bfb87225bc8b97730f23c978fbbc71,4c061684-e96e-4e18-97a0-21148261219a,HighConflict,2,unknown,unknown,unknown,2,1.0,7,0.8888888888888888,9,-0.11111111111111116
a0bfb87225bc8b97730f23c978fbbc71,4e07de6b-6e7c-4fa7-bc71-db6b34c917a1,HighConflict,-1,unknown,unknown,disproved,2,1.0,8,1.0,9,0.0
a0bfb87225bc8b97730f23c978fbbc71,b4c3ea97-9b30-4f01-8b9b-be6e8e2a2d7f,HighConflict,1,unknown,unknown,unknown,1,1.0,11,1.0,9,0.0
a10d2525a748352c863eb6753ea5073e,4589a0a8-98c1-4b99-9777-e24b89908928,LowConflict,1,unknown,unknown,unknown,1,1.0,8,0.9,10,0.09999999999999998
a10d2525a748352c863eb6753ea5073e,4a92dd57-892e-47c5-beba-1529c9e8187d,LowConflict,2,unknown,unknown,unknown,2,1.0,6,1.0,7,0.0
a10d2525a748352c863eb6753ea5073e,70cd4ab3-3630-4560-aef4-bda62b686068,LowConflict,-1,unknown,unknown,disproved,2,1.0,10,1.0,6,0.0
a3ccd8805ec2c5c272f7e84f8c9017a8,26f4efdd-4838-466c-afd3-ec9ee2835300,LowConflict,-1,unknown,disproved,disproved,2,0.8888888888888888,9,1.0,8,0.11111111111111116
a3ccd8805ec2c5c272f7e84f8c9017a8,390a2875-24d8-420b-962d-30f7ce8507f9,LowConflict,2,unknown,disproved,unknown,2,1.0,9,1.0,7,0.0
a3ccd8805ec2c5c272f7e84f8c9017a8,703d72d6-0597-4c1b-82f9-d15129a2e4f9,LowConflict,1,unknown,disproved,unknown,1,1.0,9,1.0,9,0.0
a63719fee0f2155f1acee3877e526cd7,1d10e6f8-fb3b-4cbb-b5e9-5d5d79eae764,LowConflict,2,unknown,unknown,unknown,2,1.0,5,1.0,4,0.0
a63719fee0f2155f1acee3877e526cd7,bf0e31db-d940-4219-8128-0fad80489e7c,LowConflict,-1,unknown,unknown,disproved,2,1.0,10,1.0,9,0.0
a63719fee0f2155f1acee3877e526cd7,c06a0387-7f0b-493a-b87a-aa1119aca392,LowConflict,1,unknown,unknown,unknown,1,1.0,7,1.0,7,0.0
a65a19a7de1ce4c040b877e516da049e,958b59db-49b7-4691-aafd-8dbe9df8b2ba,LowConflict,2,proved,proved,proved,2,1.0,9,1.0,9,0.0
a65a19a7de1ce4c040b877e516da049e,d9c66c15-76c1-493d-afd7-1aa0413623db,LowConflict,1,proved,proved,disproved,2,1.0,10,1.0,9,0.0
a65a19a7de1ce4c040b877e516da049e,fa24c5db-6889-47d5-8005-95659e1a124e,LowConflict,-1,proved,proved,disproved,1,1.0,9,1.0,8,0.0
abd8af4a27dca906236ca4c25eb99cf5,0bb312d4-5d45-430f-a14f-ffef092da319,LowConflict,2,disproved,disproved,disproved,2,1.0,5,0.8888888888888888,9,-0.11111111111111116
abd8af4a27dca906236ca4c25eb99cf5,21078586-c256-47c6-ae54-011de4f73e93,LowConflict,-1,disproved,disproved,proved,2,0.8571428571428571,7,0.5555555555555556,9,-0.3015873015873015
abd8af4a27dca906236ca4c25eb99cf5,f962677a-4a61-4fb7-9598-5cbba65d563c,LowConflict,1,disproved,disproved,unknown,2,1.0,11,1.0,5,0.0
ac252485b9867f4db31bc72ed3a01411,2d09bfd7-7de7-4e6e-9f11-11ea2479e461,HighConflict,1,proved,unknown,proved,1,1.0,11,0.8,10,0.19999999999999996
ac252485b9867f4db31bc72ed3a01411,3eba7653-b0cb-40d4-9372-23d2cc8fda11,HighConflict,-1,proved,unknown,unknown,2,0.9166666666666666,12,1.0,9,0.08333333333333337
ac252485b9867f4db31bc72ed3a01411,7743c057-7b22-4a54-a6d2-2ef9c68f11a8,HighConflict,2,proved,unknown,proved,2,0.9,10,1.0,9,0.09999999999999998
ac5bc06b9d62ca05882faa53ff4c2a2b,2a7697a0-a8ae-42ac-92bf-3b8b572f4b6d,HighConflict,2,proved,unknown,disproved,1,1.0,12,1.0,11,0.0
ac5bc06b9d62ca05882faa53ff4c2a2b,36ab7cb0-b5f2-4ac6-a24f-721cb1a42cb5,HighConflict,1,proved,unknown,disproved,2,1.0,8,1.0,10,0.0
ac5bc06b9d62ca05882faa53ff4c2a2b,fb595aff-8188-45a4-b1a2-824f95c1e5ae,HighConflict,-1,proved,unknown,unknown,2,1.0,11,1.0,6,0.0
ad22ba1674c1c70c37240fff886e880d,3e78b6df-ad88-4bc0-b0cc-8cd2df00cc23,HighConflict,-1,proved,unknown,unknown,2,1.0,9,0.9166666666666666,12,-0.08333333333333337
ad22ba1674c1c70c37240fff886e880d,7c1cb882-8ed7-435e-aecd-0beab32312ec,HighConflict,1,proved,unknown,disproved,2,1.0,13,1.0,9,0.0
ad22ba1674c1c70c37240fff886e880d,cb003add-c58a-47e2-97b4-2c6b8e4a8513,HighConflict,2,proved,unknown,proved,2,1.0,16,1.0,16,0.0
af507adf423e4f6687fcc0eae30df19f,26d626ab-ed2a-43cf-bba3-5f7c3bf6974c,LowConflict,2,disproved,disproved,disproved,2,1.0,11,1.0,14,0.0
af507adf423e4f6687fcc0eae30df19f,6761dbd9-3d90-48f5-b5b3-18da5be9523b,LowConflict,-1,disproved,disproved,proved,2,1.0,4,1.0,8,0.0
af507adf423e4f6687fcc0eae30df19f,bcd18ce9-2f62-4c0c-b731-4b1515496345,LowConflict,1,disproved,disproved,disproved,1,1.0,7,1.0,4,0.0
afc1363ea77602dc649cf358adac9a59,582e145f-6366-4d31-a016-ea406b08cce6,LowConflict,2,proved,proved,proved,2,1.0,8,1.0,9,0.0
afc1363ea77602dc649cf358adac9a59,7fd62772-ee89-4302-ad48-fa15ce2e0e07,LowConflict,-1,proved,proved,unknown,2,1.0,10,1.0,7,0.0
afc1363ea77602dc649cf358adac9a59,e67b1e97-7756-43ef-a209-7445ab633bbb,LowConflict,1,proved,proved,disproved,2,1.0,9,1.0,8,0.0
bba98c2873d3bdf301e028f9df86eda9,aeea9d10-033b-48a4-aad1-511d208ac8f2,HighConflict,1,unknown,unknown,unknown,1,1.0,12,1.0,14,0.0
bba98c2873d3bdf301e028f9df86eda9,d36e0e3d-39bd-45cf-8745-0b718c8d8cee,HighConflict,2,unknown,unknown,unknown,2,1.0,15,1.0,12,0.0
bba98c2873d3bdf301e028f9df86eda9,e9fa8a63-8355-4e7a-9f52-bdd984d6dcf4,HighConflict,-1,unknown,unknown,disproved,2,1.0,13,0.8888888888888888,9,-0.11111111111111116
bbefdeb0c4de615da9b165d2c160a818,36dd94af-e359-4e5c-945e-4a521353ddd9,HighConflict,1,proved,proved,proved,1,0.9090909090909091,11,0.7777777777777778,9,0.13131313131313127
bbefdeb0c4de615da9b165d2c160a818,9f03a0fb-72cd-424d-8dca-517a572d2c95,HighConflict,-1,proved,proved,unknown,2,0.8333333333333334,12,1.0,8,0.16666666666666663
bbefdeb0c4de615da9b165d2c160a818,dac04a70-7c73-4dca-b9fc-8dbdf5430d29,HighConflict,2,proved,proved,disproved,1,0.8888888888888888,9,0.9285714285714286,14,-0.039682539682539764
bc56056b595b4d7381cb133fbcb0ce9b,1e811f37-6a0c-4cdf-9d1f-2a733860a267,LowConflict,1,disproved,unknown,unknown,2,1.0,10,1.0,10,0.0
bc56056b595b4d7381cb133fbcb0ce9b,46b7ee59-d2f1-414d-8780-77467944daa3,LowConflict,-1,disproved,unknown,unknown,1,1.0,5,1.0,6,0.0
bc56056b595b4d7381cb133fbcb0ce9b,c949ba2e-4402-4bd8-9999-d3b800e07601,LowConflict,2,disproved,unknown,disproved,2,1.0,10,1.0,12,0.0
bccc6fc66c08f1d61545c53acb8a20a7,05fae4fc-d102-4e61-9b55-1d79c9d97dbd,HighConflict,2,proved,proved,disproved,1,0.9,10,0.8333333333333334,12,0.06666666666666665
bccc6fc66c08f1d61545c53acb8a20a7,108a7303-4dfa-4225-b02f-c0ecc5241395,HighConflict,1,proved,proved,disproved,2,0.9090909090909091,11,1.0,12,0.09090909090909094
bccc6fc66c08f1d61545c53acb8a20a7,5237fd26-b31a-4c8d-abe2-b18061200266,HighConflict,-1,proved,proved,unknown,2,0.8,10,0.8888888888888888,9,0.0888888888888888
c0a219ff710e288d89b770c95e13612b,1c924941-18a1-416e-a5d6-fa1bdac27a01,LowConflict,2,proved,proved,proved,2,1.0,9,1.0,9,0.0
c0a219ff710e288d89b770c95e13612b,b7953ce0-f550-49e4-99fd-4b8a2082fe9f,LowConflict,-1,proved,proved,unknown,2,1.0,7,1.0,7,0.0
c0a219ff710e288d89b770c95e13612b,ea87df90-600c-4e70-abac-c3ca344d6b49,LowConflict,1,proved,proved,disproved,2,0.8571428571428571,7,1.0,7,0.1428571428571429
c247d28bdedf9d10a7fdb548601c5c3f,02d925c6-9bb9-4d16-863a-2b4673dcda5a,LowConflict,2,proved,proved,proved,2,1.0,7,1.0,7,0.0
c247d28bdedf9d10a7fdb548601c5c3f,0ea516c6-b788-4879-8ade-fd170ed289f8,LowConflict,1,proved,proved,disproved,2,1.0,6,0.8888888888888888,9,-0.11111111111111116
c247d28bdedf9d10a7fdb548601c5c3f,2fb73e77-ccc0-4a0e-92c0-594540918a56,LowConflict,-1,proved,proved,unknown,2,1.0,8,1.0,7,0.0
c4a98ac0e14a12d2a5e9b2dc665690fc,4716fd2e-f3ba-464a-9fad-e07721586cfb,HighConflict,1,unknown,unknown,unknown,1,0.8333333333333334,6,1.0,10,-0.16666666666666663
c4a98ac0e14a12d2a5e9b2dc665690fc,73cd0872-c435-4086-8856-b94071e353c9,HighConflict,2,unknown,unknown,unknown,2,1.0,10,1.0,8,0.0
c4a98ac0e14a12d2a5e9b2dc665690fc,c76a4144-d7b0-4a4f-b1b7-e494740c4807,HighConflict,-1,unknown,unknown,disproved,2,0.8,10,0.875,8,0.07499999999999996
c5608d220836d96e64609d843f61f30c,9483fe13-58fc-4cd4-b10f-f38d64cd8956,HighConflict,-1,unknown,unknown,disproved,2,1.0,12,1.0,12,0.0
c5608d220836d96e64609d843f61f30c,e0d08904-112a-4bdc-beca-eca546cd9f8a,HighConflict,1,unknown,unknown,unknown,1,1.0,9,1.0,8,0.0
c5608d220836d96e64609d843f61f30c,fad8deb0-4a60-4c86-8538-837171194fe8,HighConflict,2,unknown,unknown,unknown,2,1.0,9,1.0,10,0.0
c95517e7411df76a6c97a5c5307f4f23,2701b495-e51e-4556-8f3c-f7d732e6e71c,LowConflict,-1,disproved,disproved,proved,2,1.0,6,1.0,9,0.0
c95517e7411df76a6c97a5c5307f4f23,dab2cb5c-41cc-4a10-9c01-8e1e3cfc3590,LowConflict,2,disproved,disproved,disproved,2,0.5,6,0.7142857142857143,7,0.2142857142857143
c95517e7411df76a6c97a5c5307f4f23,f71f480f-c178-4e0e-8e5a-4c3d26c52307,LowConflict,1,disproved,disproved,unknown,2,0.75,8,0.7777777777777778,9,0.02777777777777779
ca5c9b0cf7e35564f00ad8a1db3dfac6,19ab2125-5aae-442b-801c-5d23b856fce4,HighConflict,2,unknown,unknown,unknown,2,1.0,10,1.0,8,0.0
ca5c9b0cf7e35564f00ad8a1db3dfac6,56ce471d-21f9-4652-9a78-d57a33730d16,HighConflict,1,unknown,unknown,unknown,1,1.0,7,1.0,8,0.0
ca5c9b0cf7e35564f00ad8a1db3dfac6,b05eb4d7-7f30-48f1-b332-e2a20821e62a,HighConflict,-1,unknown,unknown,disproved,2,1.0,7,1.0,9,0.0
cc30a2570cb8a12ccc629c3c3f94a6c3,2af33088-7d04-4f7b-8842-65c448d740d0,HighConflict,1,proved,proved,proved,1,1.0,14,0.875,8,0.125
cc30a2570cb8a12ccc629c3c3f94a6c3,d060687b-1096-41d7-a4cf-9bfed4c7fbce,HighConflict,-1,proved,proved,unknown,2,0.9230769230769231,13,1.0,7,0.07692307692307687
cc30a2570cb8a12ccc629c3c3f94a6c3,d919744f-4ac1-4818-a087-4b561794fdd8,HighConflict,2,proved,proved,proved,2,1.0,9,1.0,15,0.0
ccb0b3bd3de02d4db5f619d8eccf3649,62656c2e-5398-44b4-95f5-042eca71119b,LowConflict,2,unknown,unknown,unknown,2,1.0,8,1.0,9,0.0
ccb0b3bd3de02d4db5f619d8eccf3649,b68fb0bc-a034-4aa1-98ea-69633b11ed34,LowConflict,-1,unknown,unknown,disproved,2,1.0,5,1.0,8,0.0
ccb0b3bd3de02d4db5f619d8eccf3649,b7cc9466-282d-48a8-bac7-38ecabc0c53e,LowConflict,1,unknown,unknown,unknown,1,1.0,6,1.0,8,0.0
